root_domain,host,endpoint,server_name,server_version,protocol_version,verdict,auth,quality,http_status,dynamic_client_registration,authorization_endpoint,token_endpoint,registration_endpoint,issuer,prm_url,scopes,is_docs_mcp,source_file
foundrynet.io,mcp.foundrynet.io,https://mcp.foundrynet.io/mcp,foundrynet,3.4.5,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
foura.ai,mcp.foura.ai,https://mcp.foura.ai/mcp,foura-mcp,0.5.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
frankfurter.dev,mcp.frankfurter.dev,https://mcp.frankfurter.dev,frankfurter,0.4.3,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
freightutils.com,www.freightutils.com,https://www.freightutils.com/api/mcp,freightutils-mcp,2.12.1,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
freshservice.com,mcp.freshservice.com,https://mcp.freshservice.com/mcp,,,,auth_required,oauth,oauth,401,False,,,,,,,False,probe_hq.jsonl
fugentic.ai,spi.fugentic.ai,https://spi.fugentic.ai/mcp,service-provider-index,0.1.0,2024-11-05,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
fuse.io,mcp.fuse.io,https://mcp.fuse.io/mcp,fuse-mcp-server,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
fusionauth.dev,ai.fusionauth.dev,https://ai.fusionauth.dev/mcp/docs,fusionauth-docs-mcp,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_spray.jsonl
fusionauth.io,ai.fusionauth.io,https://ai.fusionauth.io/mcp/docs,fusionauth-docs-mcp,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_spray.jsonl
fyndling.de,fyndling.de,https://fyndling.de/mcp,fyndling,1.4.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_gh.jsonl
genomicintelligence.ai,mcp.genomicintelligence.ai,https://mcp.genomicintelligence.ai/mcp,gi-mcp,0.1.0a13,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
geodesiclabs.ai,app.geodesiclabs.ai,https://app.geodesiclabs.ai/mcp,GeodesicAI,1.27.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
gethal.ai,gethal.ai,https://gethal.ai/mcp,gethal.ai,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
getmcp.com,docs.getmcp.com,https://docs.getmcp.com/mcp,GetMCP,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_spray.jsonl
getunleash.io,docs.getunleash.io,https://docs.getunleash.io/mcp,fern-docs-mcp-server,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
github-tools.com,github-tools.com,https://github-tools.com/mcp,GitHub tools MCP,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
goshippo.com,docs.goshippo.com,https://docs.goshippo.com/mcp,Shippo API Documentation,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
groundx.ai,api.groundx.ai,https://api.groundx.ai/api/v1/mcp,,,,auth_required,oauth,oauth,401,True,https://api.groundx.ai/oauth/authorize,https://api.groundx.ai/oauth/token,https://api.groundx.ai/oauth/register,https://api.groundx.ai,https://api.groundx.ai/.well-known/oauth-protected-resource/api/v1/mcp,"groundx:read,groundx:write,groundx:ingest,groundx:partner,groundx:admin",False,probe_spray.jsonl
gumloop.com,docs.gumloop.com,https://docs.gumloop.com/mcp,Gumloop,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
gusto-demo.com,mcp.api.gusto-demo.com,https://mcp.api.gusto-demo.com,Gusto MCP Server,1.0.0,2025-06-18,open,oauth,open,200,True,https://mcp.api.gusto-demo.com/oauth/authorize,https://mcp.api.gusto-demo.com/oauth/token,https://mcp.api.gusto-demo.com/oauth/register,https://mcp.api.gusto-demo.com,https://mcp.api.gusto-demo.com/.well-known/oauth-protected-resource,"companies:read,company_federal_taxes:read,company_federal_taxes:write,company_onboarding_status:read,company_onboarding_status:write,compensations:read,contractors:read,departments:read,employees:read,employments:read,jobs:read,pay_schedules:read,payrolls:read,payrolls:run,payrolls:write,public,salary_estimates:read,salary_estimates:write,secure_gusto_session:create,time_sheet:read,time_sheet:write,webhook_subscriptions:read,webhook_subscriptions:write",False,probe_hq.jsonl
healthai.com,mcp.healthai.com,https://mcp.healthai.com/mcp,clarity-mcp,0.7.8,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
helicone.ai,docs.helicone.ai,https://docs.helicone.ai/mcp,Helicone OSS LLM Observability,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_spray.jsonl
heyclau.de,heyclau.de,https://heyclau.de/api/mcp,heyclaude-registry,0.14.9,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
hf.space,mikera1337-convex-testnet.hf.space,https://mikera1337-convex-testnet.hf.space/mcp,convex-mcp,0.8.7-SNAPSHOT,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
hood.ag,www.hood.ag,https://www.hood.ag/api/mcp,hood,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe.jsonl
hugo.ai,app.hugo.ai,https://app.hugo.ai/api/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_hq.jsonl
hybrid.ai,api.hybrid.ai,https://api.hybrid.ai/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
ia-qa.com,www.ia-qa.com,https://www.ia-qa.com/mcp,ia-qa-toolbox,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_gh.jsonl
infranodus.com,mcp.infranodus.com,https://mcp.infranodus.com,,,,auth_required,oauth,oauth,401,True,https://mcp.infranodus.com/oauth/authorize,https://mcp.infranodus.com/oauth/token,https://mcp.infranodus.com/oauth/register,https://mcp.infranodus.com,https://mcp.infranodus.com/.well-known/oauth-protected-resource,"mcp,read,write",False,probe_hq.jsonl
invoicemyclients.com,mcp.invoicemyclients.com,https://mcp.invoicemyclients.com/mcp,invoice-my-clients-mcp-server,1.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
it.com,mcp.faim.it.com,https://mcp.faim.it.com,FAIM-MCP,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
jobdatalake.com,mcp.jobdatalake.com,https://mcp.jobdatalake.com/,jobdatalake,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
joost.blog,joost.blog,https://joost.blog/mcp,joost.blog,1.2.0,2025-11-25,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
junis.ai,docs.junis.ai,https://docs.junis.ai/mcp,Junis,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
kash.click,mcp.kash.click,https://mcp.kash.click/mcp,caisse-enregistreuse-api,1.4.1,2025-06-18,open,none,open,200,False,,,,,,,False,probe_gh.jsonl
kernelize.dev,kernelize.dev,https://kernelize.dev/groq/mcp,groq,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
ksearchnet.com,api.ksearchnet.com,https://api.ksearchnet.com/api/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
langfuse.com,langfuse.com,https://langfuse.com/api/mcp,mcp-typescript server on vercel,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
legalfournier.com,legalfournier.com,https://legalfournier.com/mcp/spain-legal,com.legalfournier/spain-legal,0.2.16,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
li.fi,docs.li.fi,https://docs.li.fi/mcp,LI.FI,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
li.quest,mcp.li.quest,https://mcp.li.quest/mcp,lifi-mcp,2.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
lightdash.com,docs.lightdash.com,https://docs.lightdash.com/mcp,Lightdash,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_spray.jsonl
link.com,mcp.link.com,https://mcp.link.com,link-mcp-srv,1.0.0,2025-03-26,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
linkup.so,docs.linkup.so,https://docs.linkup.so/mcp,Linkup API Documentation,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
linkup.so,mcp.linkup.so,https://mcp.linkup.so,,,,mcp_error,,mcp_error,200,False,,,,,,,False,probe_hq.jsonl
listentosadhu.app,mcp.listentosadhu.app,https://mcp.listentosadhu.app/mcp,lectorium-corpus-mcp,8b8f972440,2025-06-18,open,none,open,200,False,,,,,,,False,probe_gh.jsonl
lucidchart.app,mcp.lucidchart.app,https://mcp.lucidchart.app/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.lucid.app/oauth/authorize,https://mcp.lucid.app/oauth/token,https://mcp.lucid.app/oauth/register,https://mcp.lucid.app,https://mcp.lucidchart.app/.well-known/oauth-protected-resource/mcp,,False,probe.jsonl
lumify.ai,lumify.ai,https://lumify.ai/mcp,lumify-mcp,1.0.1,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
maia.ai,docs.maia.ai,https://docs.maia.ai/mcp,Maia Documentation,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_spray.jsonl
mangools.com,mcp.mangools.com,https://mcp.mangools.com/mcp,mangools-mcp,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
maqami.co,mcp.maqami.co,https://mcp.maqami.co,mcp-typescript server on vercel,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
marianzeis.de,mcp-abap.marianzeis.de,https://mcp-abap.marianzeis.de/mcp,ABAP MCP Streamable HTTP,0.3.45,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
markup.ai,docs.markup.ai,https://docs.markup.ai/mcp,fern-docs-mcp-server,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
matagi.ai,mcp.matagi.ai,https://mcp.matagi.ai/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.matagi.ai/authorize,https://mcp.matagi.ai/token,https://mcp.matagi.ai/register,https://mcp.matagi.ai,https://mcp.matagi.ai/.well-known/oauth-protected-resource,,False,probe_hq.jsonl
mcp-servers.org,mcp-servers.org,https://mcp-servers.org/mcp,mcp-server-registry,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
mcpspend.com,api.mcpspend.com,https://api.mcpspend.com/api/mcp,mcpspend,0.1.0,2024-11-05,open,none,open,200,False,,,,,,,False,probe_spray.jsonl
memv.ai,docs.memv.ai,https://docs.memv.ai/mcp,Mem[v] Documentation,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
memv.ai,mcp.memv.ai,https://mcp.memv.ai/mcp,,,,auth_required,oauth,oauth,401,True,https://clerk.memv.ai/oauth/authorize,https://clerk.memv.ai/oauth/token,https://clerk.memv.ai/oauth/register,https://clerk.memv.ai,,"openid,profile,email,public_metadata,private_metadata,offline_access",False,probe_hq.jsonl
menjometre.cat,www.menjometre.cat,https://www.menjometre.cat/mcp,menjometre-mcp,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_gh.jsonl
metabind.ai,mcp.metabind.ai,https://mcp.metabind.ai/mcp,,,,mcp_error,oauth,oauth,404,True,https://www.metabind.ai/oauth/authorize,https://api.metabind.ai/oauth/token,https://api.metabind.ai/oauth/register,https://api.metabind.ai,https://mcp.metabind.ai/.well-known/oauth-protected-resource/mcp,"read:content,write:content,read:components,write:components,read:assets,write:assets,execute:mcp,execute:mcp-draft,read:mcp-settings,write:mcp-settings,offline_access",False,probe_hq.jsonl
microchip.com,ai.microchip.com,https://ai.microchip.com/tools/mplabdocs/mcp,microchip-mchp-docs,1.0.0,2025-03-26,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
microchip.com,api.microchip.com,https://api.microchip.com/mcp/resources,ProductInfoMcpServer,1.0.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
midesk.co,mcp.midesk.co,https://mcp.midesk.co/mcp,MideskIntelligenceMcp,1.0.2,2025-06-18,open,oauth,open,200,True,https://mcp.midesk.co/mcp_oauth/authorize,https://mcp.midesk.co/mcp_oauth/token,https://mcp.midesk.co/mcp_oauth/register,https://mcp.midesk.co,https://mcp.midesk.co/.well-known/oauth-protected-resource,,False,probe_hq.jsonl
mindfort.ai,docs.mindfort.ai,https://docs.mindfort.ai/mcp,MindFort Documentation,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
modelcontextprotocol.name,modelcontextprotocol.name,https://modelcontextprotocol.name/mcp/universal-crypto-mcp,universal-crypto-mcp,1.0.0,2024-11-05,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
moderntreasury.com,docs.moderntreasury.com,https://docs.moderntreasury.com/mcp,Modern Treasury,1.0.0,2025-06-18,open,oauth,open,200,True,https://dash.readme.com/oidc/auth,https://dash.readme.com/oidc/token,https://dash.readme.com/oidc/reg,https://dash.readme.com/oidc,https://docs.moderntreasury.com/.well-known/oauth-protected-resource/mcp,"openid,offline_access,mcp:read,mcp:write,email,profile",True,probe_hq.jsonl
motion.so,mcp.motion.so,https://mcp.motion.so/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.motion.so/oauth/authorize,https://mcp.motion.so/oauth/token,https://mcp.motion.so/oauth/register,https://mcp.motion.so,https://mcp.motion.so/.well-known/oauth-protected-resource,"motion:sessions:read,motion:sessions:write,motion:account:read,motion:account:manage,motion:credits:read,motion:credits:purchase,motion:credits:manage,mcp",False,probe_hq.jsonl
msidentity.net,ags-next.msidentity.net,https://ags-next.msidentity.net/api/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
muro.chat,muro.chat,https://muro.chat/api/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_hq.jsonl
mymcptools.com,mymcptools.com,https://mymcptools.com/api/mcp,mymcptools,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
nhost.io,mcp.nhost.io,https://mcp.nhost.io,,,,auth_required,oauth,oauth,401,False,https://auth.nhost.io/v1/oauth2/authorize,https://auth.nhost.io/v1/oauth2/token,,https://auth.nhost.io/v1,https://mcp.nhost.io/.well-known/oauth-protected-resource,"openid,graphql:role:user_mcp",False,probe_hq.jsonl
ohmyfin.ai,mcp.ohmyfin.ai,https://mcp.ohmyfin.ai/mcp,Ohmyfin Banking Intelligence,3.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
omata.ai,mcp.omata.ai,https://mcp.omata.ai/mcp,,,,mcp_error,,mcp_error,404,False,,,,,,,False,probe_hq.jsonl
on-page.ai,api.on-page.ai,https://api.on-page.ai/mcp,,,,auth_required,oauth,oauth,401,True,https://api.on-page.ai/api/auth/oauth2/authorize,https://api.on-page.ai/api/auth/oauth2/token,https://api.on-page.ai/api/auth/oauth2/register,https://api.on-page.ai/api/auth,https://api.on-page.ai/.well-known/oauth-protected-resource/mcp,mcp:seo,False,probe_hq.jsonl
onesteptranscribe.com,onesteptranscribe.com,https://onesteptranscribe.com/api/mcp,onesteptranscribe,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
oobeprotocol.ai,mcp.sap.oobeprotocol.ai,https://mcp.sap.oobeprotocol.ai/mcp,sap-mcp-server,0.9.63,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
opensooq.com,mcp.opensooq.com,https://mcp.opensooq.com/mcp,opensooq-mcp-app,0.4.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
opsyncpro.io,mcp-connect-uat.opsyncpro.io,https://mcp-connect-uat.opsyncpro.io/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp-connect-uat.opsyncpro.io/authorize,https://mcp-connect-uat.opsyncpro.io/token,https://mcp-connect-uat.opsyncpro.io/register,https://mcp-connect-uat.opsyncpro.io,https://mcp-connect-uat.opsyncpro.io/.well-known/oauth-protected-resource/mcp,"read,write",False,probe.jsonl
opsyncpro.io,mcp-connect.opsyncpro.io,https://mcp-connect.opsyncpro.io/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp-connect.opsyncpro.io/authorize,https://mcp-connect.opsyncpro.io/token,https://mcp-connect.opsyncpro.io/register,https://mcp-connect.opsyncpro.io,https://mcp-connect.opsyncpro.io/.well-known/oauth-protected-resource,"read,write",False,probe.jsonl
orca.so,docs.orca.so,https://docs.orca.so/mcp,Orca Documentation,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
ox.security,mcp.apikey.app.ox.security,https://mcp.apikey.app.ox.security/,,,,auth_required,oauth,oauth,401,True,https://api.cloud.ox.security/api/org-management/oauth/authorize,https://api.cloud.ox.security/api/org-management/oauth/token,https://api.cloud.ox.security/api/org-management/oauth/register,https://auth.app.ox.security/,https://mcp.app.ox.security/.well-known/oauth-protected-resource,"openid,profile,email,offline_access",False,probe_hq.jsonl
oxylabs.io,mcp.oxylabs.io,https://mcp.oxylabs.io/mcp,oxylabs_mcp,1.13.1,2025-06-18,open,none,open,200,False,,,,,,,False,probe.jsonl
packrift.com,mcp.packrift.com,https://mcp.packrift.com/mcp,Packrift MCP,0.3.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
papayaexpress.com,papayaexpress.com,https://papayaexpress.com/api/mcp,storefront-renderer,0.1.0,2025-06-18,open,oauth,open,200,False,https://shopify.com/authentication/8021475399/oauth/authorize,https://shopify.com/authentication/8021475399/oauth/token,,https://shopify.com/authentication/8021475399,https://papayaexpress.com/.well-known/oauth-protected-resource,"openid,email,customer-account-api:full,customer-account-mcp-api:full",False,probe_hq.jsonl
papayapay.com,mcp-agent.consumer-production.papayapay.com,https://mcp-agent.consumer-production.papayapay.com/payagent/mcp,Papaya Pay Any Bill,1.28.1,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
patent-space.dev,caselaw.patent-space.dev,https://caselaw.patent-space.dev/mcp,legal-mcp,3.1.1,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
pc-builds.com,mcp.pc-builds.com,https://mcp.pc-builds.com/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_hq.jsonl
peeklabs.com,mcp.peeklabs.com,https://mcp.peeklabs.com/mcp,Experiences MCP,1.0.0,2025-03-26,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
permutive.app,mcp.permutive.app,https://mcp.permutive.app/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.permutive.app/oauth2/authorize,https://mcp.permutive.app/oauth2/token,https://mcp.permutive.app/oauth2/register,https://mcp.permutive.app,https://mcp.permutive.app/.well-known/oauth-protected-resource,,False,probe_hq.jsonl
personio.de,mcp.personio.de,https://mcp.personio.de/mcp,,,,auth_required,oauth,oauth,401,False,https://login.personio.com/authorize?organization=mcp&audience=https://mcp.personio.de,https://login.personio.com/oauth/token,,https://mcp.app.personio.com/,https://mcp.personio.de/.well-known/oauth-protected-resource/mcp,"openid,offline_access,mcp:access",False,probe_hq.jsonl
pieces.app,docs.pieces.app,https://docs.pieces.app/api/mcp,pieces-docs,1.0.0,2024-11-05,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
pika.me,mcp.pika.me,https://mcp.pika.me/api/mcp,,,,auth_required,oauth,oauth,401,True,https://ecyvlzfbufloietjsmtj.supabase.co/auth/v1/oauth/authorize,https://ecyvlzfbufloietjsmtj.supabase.co/auth/v1/oauth/token,https://ecyvlzfbufloietjsmtj.supabase.co/auth/v1/oauth/clients/register,https://ecyvlzfbufloietjsmtj.supabase.co/auth/v1,https://mcp.pika.me/.well-known/oauth-protected-resource/api/mcp,"openid,profile,email,phone",False,probe_hq.jsonl
pinecone.io,docs.pinecone.io,https://docs.pinecone.io/mcp,Pinecone Docs,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_spray.jsonl
pocketcasts.com,mcp.pocketcasts.com,https://mcp.pocketcasts.com/mcp,pocketcasts-mcp-server,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
porteden.com,mcp.porteden.com,https://mcp.porteden.com/mcp,,,,auth_required,oauth,oauth,401,False,,,,,https://mcp.porteden.com/.well-known/oauth-protected-resource/mcp,,False,probe_hq.jsonl
powerapps.com,apps.powerapps.com,https://apps.powerapps.com/api/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
presetai.dev,mcp.presetai.dev,https://mcp.presetai.dev/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.presetai.dev/authorize,https://mcp.presetai.dev/token,https://mcp.presetai.dev/register,https://mcp.presetai.dev,https://mcp.presetai.dev/.well-known/oauth-protected-resource/mcp,"design_system:read,design_system:write",False,probe_hq.jsonl
propelauth.com,mcp.propelauth.com,https://mcp.propelauth.com/mcp,propelauth_mcp,3.4.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
pubmatic.com,mcp.pubmatic.com,https://mcp.pubmatic.com/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_hq.jsonl
rankprompt.com,mcp.rankprompt.com,https://mcp.rankprompt.com/mcp,rankprompt,1.0.0,2025-11-25,open,oauth,open,200,True,https://mcp.rankprompt.com/oauth/authorize,https://mcp.rankprompt.com/oauth/token,https://mcp.rankprompt.com/oauth/register,https://mcp.rankprompt.com,https://mcp.rankprompt.com/.well-known/oauth-protected-resource/mcp,"read:brands,write:brands,read:reports,write:reports,write:prompts,read:citations,read:jobs,write:jobs,read:audit,read:scheduled,write:scheduled,read:region-configs,write:region-configs,read:competitors,write:competitors,read:content,write:content,read:brand-audits,write:brand-audits,read:tasks,write:tasks,read:analytics,read:seo,write:seo",False,probe_hq.jsonl
redsift.cloud,mcp.eu.redsift.cloud,https://mcp.eu.redsift.cloud,,,,auth_required,oauth,oauth,401,False,,,,,,,False,probe_hq.jsonl
redsift.cloud,mcp.redsift.cloud,https://mcp.redsift.cloud,,,,auth_required,oauth,oauth,401,True,https://mcp.redsift.cloud/oauth/authorize,https://mcp.redsift.cloud/oauth/token,https://mcp.redsift.cloud/oauth/register,https://mcp.redsift.cloud,https://mcp.redsift.cloud/.well-known/oauth-protected-resource,*,False,probe_hq.jsonl
redsift.cloud,mcp.us.redsift.cloud,https://mcp.us.redsift.cloud/mcp,,,,auth_required,oauth,oauth,401,True,https://mcp.us.redsift.cloud/oauth/authorize,https://mcp.us.redsift.cloud/oauth/token,https://mcp.us.redsift.cloud/oauth/register,https://mcp.us.redsift.cloud,,*,False,probe_hq.jsonl
reflex.dev,build.reflex.dev,https://build.reflex.dev/mcp,,,,auth_required,oauth,oauth,401,False,,,,,https://build.reflex.dev/.well-known/oauth-protected-resource/mcp,,False,probe_hq.jsonl
relay.link,docs.relay.link,https://docs.relay.link/mcp,Relay,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
resemble.ai,mcp.resemble.ai,https://mcp.resemble.ai/mcp,resemble-actions,1.27.2,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
resideline.com,resideline.com,https://resideline.com/mcp,resideline,0.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
revise.io,mcp.revise.io,https://mcp.revise.io/mcp,revise,1.0.0,2025-06-18,open,oauth,open,200,True,https://api.revise.io/oauth/authorize,https://api.revise.io/oauth/token,https://api.revise.io/oauth/register,https://api.revise.io,https://mcp.revise.io/.well-known/oauth-protected-resource,"docs:read,docs:write,docs:share",False,probe_hq.jsonl
revnuvo.site,mcp.revnuvo.site,https://mcp.revnuvo.site/mcp,Revnuvo MCP,1.5.0,2025-03-26,open,none,open,200,False,,,,,,,False,probe_gh.jsonl
riskstate.ai,api.riskstate.ai,https://api.riskstate.ai/api/mcp,riskstate,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
riverside.fm,store.riverside.fm,https://store.riverside.fm/api/mcp,storefront-renderer,0.1.0,2025-06-18,open,oauth,open,200,False,https://shopify.com/authentication/78622064941/oauth/authorize,https://shopify.com/authentication/78622064941/oauth/token,,https://shopify.com/authentication/78622064941,https://store.riverside.fm/.well-known/oauth-protected-resource,"openid,email,customer-account-api:full,customer-account-mcp-api:full",False,probe_hq.jsonl
roku.com,api2.sr.roku.com,https://api2.sr.roku.com/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
rozbijbank.pl,mcp.rozbijbank.pl,https://mcp.rozbijbank.pl,RozbijBank,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
runalloy.com,docs.runalloy.com,https://docs.runalloy.com/mcp,Alloy Docs,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,True,probe_hq.jsonl
sardine.ai,docs.sardine.ai,https://docs.sardine.ai/mcp,Sardine,1.0.0,2025-06-18,open,oauth,open,200,True,https://docs.sardine.ai/mcp/oauth/authorize,https://docs.sardine.ai/mcp/oauth/token,https://docs.sardine.ai/mcp/oauth/register,https://docs.sardine.ai/mcp/oauth,https://docs.sardine.ai/.well-known/oauth-protected-resource/mcp,mcp:search,True,probe_hq.jsonl
scout.realestate,scout.realestate,https://scout.realestate/api/mcp,scout-mcp,0.1.0,2025-03-26,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
scrapingbee.com,mcp.scrapingbee.com,https://mcp.scrapingbee.com/mcp,ScrapingBee,1.1.2,2025-06-18,open,none,open,200,False,,,,,,,False,probe.jsonl
secureframe.com,mcp.secureframe.com,https://mcp.secureframe.com,,,,auth_required,oauth,oauth,401,True,https://mcp.secureframe.com/oauth/authorize,https://mcp.secureframe.com/oauth/token,https://mcp.secureframe.com/register,https://mcp.secureframe.com,https://mcp.secureframe.com/.well-known/oauth-protected-resource,mcp,False,probe_hq.jsonl
securelend.ai,mcp.securelend.ai,https://mcp.securelend.ai/mcp,securelend-mcp-financial-services,1.0.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
secureprivacy.ai,mcp.secureprivacy.ai,https://mcp.secureprivacy.ai/mcp,secure-privacy-mcp,1.1.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
semanticscholar.org,api.semanticscholar.org,https://api.semanticscholar.org/mcp,Asta Scientific Corpus Tool,1.9.4,2025-03-26,open,none,open,200,False,,,,,,,False,probe_spray.jsonl
sena-labs.dev,mcp.sena-labs.dev,https://mcp.sena-labs.dev/mcp,,,,auth_required,oauth,oauth,401,True,https://hetzner-vps.tailff979d.ts.net:8447/authorize,https://hetzner-vps.tailff979d.ts.net:8447/token,https://hetzner-vps.tailff979d.ts.net:8447/register,https://hetzner-vps.tailff979d.ts.net:8447/,https://mcp.sena-labs.dev/.well-known/oauth-protected-resource/mcp,mcp,False,probe_hq.jsonl
sena-labs.dev,replicate-mcp.sena-labs.dev,https://replicate-mcp.sena-labs.dev/mcp,replicate-mcp-server,3.2.2,2025-06-18,open,none,open,200,False,,,,,,,False,probe_hq.jsonl
senzing.com,mcp.senzing.com,https://mcp.senzing.com/mcp,rmcp,2.2.0,2025-06-18,open,none,open,200,False,,,,,,,False,probe_gh.jsonl
serverbid.com,api.serverbid.com,https://api.serverbid.com/mcp,,,,auth_required,bearer,bearer,401,False,,,,,,,False,probe_spray.jsonl
